	Name	City	Rating	Reviews	Tags	Price	Region
2347	Mini Hoagies	Philadelphia	5	17	['Sandwiches', 'Salad', 'Food Trucks']	$$	Voorhees
2348	on the DL	Philadelphia	5	5	['Sandwiches', 'Breakfast & Brunch', 'Salad']	$$	
2349	Sustainable Seafood	Philadelphia	5	9	['Seafood Markets', 'Seafood']	$$	Kensington
2350	Cafe	Philadelphia	5	6	['Vietnamese']	$$	
2351	Rittenhouse	Philadelphia	5	5	['Italian', 'Gelato', 'Sandwiches']	$$	Rittenhouse Square
2352	Crusader Inn	Philadelphia	5	5	['Bars', 'Chicken Wings']	$	
2353	Deli	Philadelphia	5	9	['Delis', 'Sandwiches']	$	Port Richmond
2354	City Kitchen	Philadelphia	5	8	['Pop-Up Restaurants', 'Team Building Activities', 'Cooking Schools']	$	Old City
2355		Philadelphia	5	7	['Pizza', 'Mexican', 'Burgers']	$	
2356	Kabob King	Philadelphia	5	5	['Afghan', 'Mediterranean']	$	Byberry
2357	Chicken & Gyro	Philadelphia	5	7	['Halal', 'Burgers', 'Mediterranean']	$	
2358	Galley	Philadelphia	5	8	['American (Traditional)', 'Chicken Wings', 'Polish']	$	Fishtown
2359	Hsing’s	Philadelphia	5	8	['Chinese', 'Seafood', 'American (Traditional)']	$	Point Breeze
2360	Saigon Cafe	Philadelphia	5	5	['Vietnamese']	$	Chinatown
2361	Lucky Bones	Philadelphia	5	13	['Breakfast & Brunch', 'Cafes', 'Coffee & Tea']	$	
2362	Guero Mexican Food Truck	Philadelphia	5	7	['Mexican']	$	Templetown
2363	Bakery and Cafe	Philadelphia	5	10	['Coffee & Tea', 'Bakeries', 'Breakfast & Brunch']	$	
2364	House Mediterranean Cuisine	Philadelphia	5	5	['Halal', 'Mediterranean', 'Syrian']	$	
2365	2 State Seafood	Philadelphia	5	5	['Seafood', 'Sandwiches']	$	
2366	From Greece	Philadelphia	5	11	['Greek', 'Bakeries', 'Coffee & Tea']	$	Powelton Village
2367	Pub	Philadelphia	5	14	['Pubs', 'American (New)', 'American (Traditional)']	$	Kensington
2368	Onda	Philadelphia	5	6	['Tacos']	$	Art Museum District
2369	Stop Coffee	Philadelphia	5	5	['Coffee & Tea', 'Bagels', 'Breakfast & Brunch']	$	
2370	Bistro	Philadelphia	5	6	['American (New)']	$	Powelton Village
2371	& More	Philadelphia	5	9	['Juice Bars & Smoothies', 'Acai Bowls', 'Wraps']	$	
2372	Gyro Lunch	Philadelphia	5	11	['Food Stands', 'Middle Eastern', 'Halal']	$	Templetown
2373	Soul Plate	Philadelphia	5	9	['Soul Food', 'Caribbean', 'Food Stands']	$	
2374	Shop Deli	Philadelphia	5	5	['Delis', 'Grocery']	$	
2375	Place	Philadelphia	5	7	['Caterers', 'Delis']	$	
2376	Fat Dogs - Temp. CLOSED	Philadelphia	5	93	['Sandwiches']	$	
2377	Meats & More	Philadelphia	5	25	['Meat Shops', 'Delis', 'Sandwiches']	$	
2378	Deli	Philadelphia	5	22	['Convenience Stores', 'Delis']	$	Manayunk
2379	Up Café	Philadelphia	5	22	['Vietnamese']	$	Bella Vista
2380	Ya	Philadelphia	5	21	['Japanese', 'Sushi Bars']	$	Avenue of the Arts North
2381	Deli	Philadelphia	5	65	['Delis', 'Sandwiches']	$	Passyunk Square
2382		Philadelphia	5	79	['Italian', 'International Grocery', 'Delis']	$	Fishtown
2383	and Platters	Philadelphia	5	47	['Afghan', 'Halal', 'Mediterranean']	$	Rittenhouse Square
2384	Heart	Philadelphia	5	15	['Breakfast & Brunch', 'Tex-Mex']	$	Bella Vista
2385	Cafe	Philadelphia	5	30	['Cafes']	$	Germantown
2386	Gables Cafe	Philadelphia	5	14	['Coffee & Tea', 'Italian']	$	
2387	Russo’s Pizzeria	Philadelphia	5	27	['Italian', 'Pizza']	$	
2388	Hot Dog Cart	Philadelphia	5	25	['Food Stands']	$	Grays Ferry
2389	Sushi & Poke	Philadelphia	5	60	['Japanese', 'Sushi Bars', 'Poke']	$$	
2390	Chingon	Philadelphia	5	12	['Sandwiches', 'Tacos']	$$	Passyunk Square
2391	Ida	Philadelphia	5	35	['Coffee & Tea', 'Italian']	$	Girard Estate
2392	Espresso Bar	Philadelphia	5	35	['Coffee & Tea', 'Sandwiches', 'Desserts']	$	
2393	Eleven	Philadelphia	5	11	['American (New)']	$	East Passyunk Crossing
2394	Philly	Philadelphia	5	11	['Caribbean', 'Cafes', 'Breakfast & Brunch']	$	Mount Airy
2395	Bakery Deli	Philadelphia	5	11	['Delis']	$	
2396	Crepes	Philadelphia	5	22	['Creperies']	$	
2397	Plant Based	Philadelphia	5	31	['Vegan']	$$	
2398	Pop Up Garden - Manayunk	Philadelphia	5	10	['Cocktail Bars', 'Tacos', 'Sandwiches']	$$	Manayunk
2399	Brazilan Steak Truck	Philadelphia	5	10	['Food Trucks', 'Steakhouses', 'Barbeque']	$	Powelton Village
2400	Cream & Dreams	Philadelphia	5	40	['Bakeries', 'Coffee & Tea', 'Sandwiches']	$	Francisville
2401	Tavern - Mayfair	Philadelphia	5	10	['Pubs', 'American (Traditional)']	$	Mayfair
2402	Era Indian Cuisine	Philadelphia	5	30	['Indian']	$	Chestnut Hill
2403	BYOB	Philadelphia	5	10	['Italian']	$	Rittenhouse Square
2404	Coffee Bar	Philadelphia	5	38	['Coffee & Tea', 'Cafes']	$	Francisville
2405	Hotpot	Philadelphia	5	19	['Hot Pot', 'Seafood']	$	Chinatown
2406		Philadelphia	5	63	['Mediterranean', 'Tapas/Small Plates']	$	Old City
2407	Indian Kitchen	Philadelphia	5	27	['Indian', 'Desserts', 'Seafood']	$	Queen Village
2408	& Ramen	Philadelphia	5	60	['Mexican', 'Vegan', 'Juice Bars & Smoothies']	$$	Society Hill
2409	Canasta Mexican Food	Philadelphia	5	34	['Mexican']	$$	
2410	Deli	Philadelphia	5	165	['Delis', 'Breakfast & Brunch', 'Sandwiches']	$	Franklintown
2411	Bakery & Cafe	Philadelphia	5	8	['Breakfast & Brunch', 'Sandwiches', 'Cafes']	$	
2412	Corner	Philadelphia	5	8	['Sandwiches', 'Breakfast & Brunch']	$	
2413	Beer Deli	Philadelphia	5	8	['Delis', 'Beer, Wine & Spirits', 'Sandwiches']	$	Rittenhouse Square
2414	Cart	Philadelphia	5	16	['Food Stands']	$	Garden Court
2415	Fresh Burger Stop	Philadelphia	5	8	['Food Stands', 'Burmese']	$	
2416	Cafe	Philadelphia	5	8	['Restaurants']	$	Port Richmond
2417	Deli	Philadelphia	5	16	['Delis']	$	East Passyunk Crossing
2418	Puebla Taqueria & Cafe	Philadelphia	5	8	['Tacos']	$	
2419	Station Diner	Philadelphia	5	15	['Breakfast & Brunch', 'Comfort Food', 'Diners']	$	Walnut Hill
2420	Sausage	Philadelphia	5	15	['Meat Shops', 'Cheese Shops', 'Italian']	$	
2421	Mom’s Kitchen and Polish Food Cart	Philadelphia	5	104	['Polish', 'Food Trucks']	$$	Philadelphia
2422	Fresh Meats	Philadelphia	5	37	['Delis', 'Sandwiches', 'Meat Shops']	$$	Fishtown
2423	Indian Cuisine	Philadelphia	5	22	['Indian', 'Seafood', 'Chicken Shop']	$$	
2424	Mi Quang	Philadelphia	5	73	['Vietnamese']	$	
2425	Grub	Philadelphia	5	7	['Mediterranean', 'Food Trucks', 'Halal']	$	Rhawnhurst
2426	Hot Dog Cart	Philadelphia	5	7	['Fast Food', 'Hot Dogs']	$	South Street District
2427		Philadelphia	5	14	['Vegan']	$	Northern Liberties
2428	Hansi	Philadelphia	5	7	['Modern European', 'Desserts', 'American (New)']	$	Rittenhouse Square
2429	Click	Philadelphia	5	7	['Cafes', 'French', 'Beer, Wine & Spirits']	$	Penn Center
2430	Food Truck	Philadelphia	5	20	['Food Trucks', 'Halal']	$	Roxborough
2431		Philadelphia	5	53	['Peruvian', 'Salad', 'Soup']	$	
2432	Brew & Mini Mart	Philadelphia	5	26	['Cafes', 'Convenience Stores', 'Ethiopian']	$	
2433		Philadelphia	5	13	['Asian Fusion', 'Japanese', 'Sushi Bars']	$	
2434		Philadelphia	5	13	['Seafood', 'Vegan', 'Burgers']	$	Spring Garden
2435		Houston	5	10	['Italian']	$	Highland Village
2436	Fish - Temp. CLOSED	Houston	5	11	['Food Trucks', 'Tacos', 'Seafood']	$	Houston
2437	Sweets	Houston	5	14	['Desserts', 'Middle Eastern']	$	Sharpstown
2438	Juana’s Dominican Restaurant	Houston	5	6	['Dominican']	$	West Oaks
2439	BBQ	Houston	5	8	['Barbeque', 'Smokehouse', 'Halal']	$	The Heights
2440	Cuscatleco Cafeteria	Houston	5	7	['Salvadoran', 'Cafeteria']	$	Alief
2441	Ceviche	Houston	5	10	['Food Stands']	$	
2442	Cafe	Houston	5	5	['Breakfast & Brunch', 'Soup', 'Sandwiches']	$	West Oaks
2443		Houston	5	5	['Sandwiches']	$	
2444	2 Bowls	Houston	5	5	['Vietnamese']	$	South Belt/Ellington
2445	Mom	Houston	5	18	['Mexican']	$	
2446	Y Mas Las Parados	Houston	5	5	['Food Trucks', 'Mexican']	$	Houston
2447	La Norteñita	Houston	5	9	['Mexican', 'Desserts', 'Pancakes']	$	Minnetex
2448	Sandwich	Houston	5	9	['Food Trucks', 'Sandwiches']	$	
2449	Sinai	Houston	5	5	['Latin American', 'Middle Eastern']	$	
2450	Bugs	Houston	5	6	['Cajun/Creole', 'Seafood']	$$	
2451	Mincho’s	Houston	5	8	['Mexican']	$$	
2452	Loco Truck	Houston	5	5	['Food Trucks', 'Mexican']	$$	Northside/Northline
2453		Houston	5	9	['Food Trucks', 'Pakistani', 'Halal']	$$	Sixth Ward
2454	Southern Cuisine	Houston	5	6	['Food Trucks', 'Southern']	$$	
2455	Cold Meats 2- Cypress	Houston	5	5	['Butcher', 'Meat Shops', 'Sandwiches']	$$	
2456		Houston	5	8	['Middle Eastern', 'Halal']	$$	Gulfton
2457	Tacos	Houston	5	7	['Tacos', 'Breakfast & Brunch']	$$	
2458	Gourmet	Houston	5	6	['Kosher', 'Sandwiches']	$	Meyerland
2459	Huandacareo	Houston	5	6	['Food Trucks', 'Mexican']	$	Houston
2460	Donuts	Houston	5	17	['Donuts', 'Breakfast & Brunch']	$	South Belt/Ellington
2461	Donuts	Houston	5	6	['Breakfast & Brunch', 'Donuts', 'Burgers']	$	Hunterwood
2462	Deli	Houston	5	7	['Delis', 'Sandwiches', 'Fast Food']	$	Sharpstown
2463	John	Houston	5	5	['Food Trucks', 'American (Traditional)']	$	Sixth Ward
2464	Coffee	Houston	5	17	['Cafes', 'Coffee & Tea']	$	
2465	Moon Deli	Houston	5	6	['Delis', 'Breakfast & Brunch', 'Burgers']	$	Greenspoint
2466	Snow Cones & Taqueria	Houston	5	5	['Mexican', 'Food Stands']	$	
2467	Huong	Houston	5	6	['Specialty Food', 'Vietnamese']	$	Alief
2468	Xpress	Houston	5	10	['Food Trucks', 'Seafood', 'Caterers']	$	Galleria/Uptown
2469	Café	Houston	5	5	['Bakeries', 'Cafes']	$	South Belt/Ellington
2470	Creole	Houston	5	12	['Cajun/Creole', 'Burgers', 'Chicken Wings']	$	
2471	La Costa Sinaloa	Houston	5	7	['Seafood', 'Mexican', 'Food Trucks']	$	
2472	Tacos	Houston	5	5	['Food Trucks', 'Tex-Mex']	$	Alief
2473	Pollo Con Tajadas	Houston	5	7	['Honduran', 'Salvadoran']	$	
2474	El Sabor De Jalisco	Houston	5	5	['Mexican']	$	Westbury
2475	Grill	Houston	5	7	['American (Traditional)']	$	Memorial
2476	Vilchis	Houston	5	10	['Mexican']	$	
2477	haleem	Houston	5	6	['Halal', 'Pakistani', 'Juice Bars & Smoothies']	$	
2478	Crafted Paninis	Houston	5	5	['Sandwiches', 'Italian', 'Breakfast & Brunch']	$	Downtown
2479	Matehuala	Houston	5	5	['Food Trucks', 'Mexican']	$	Northside/Northline
2480	Cajun Connection Food and Candy - Temp. CLOSED	Houston	5	6	['Cajun/Creole', 'Seafood', 'Food Trucks']	$	Porter
2481	Obregon	Houston	5	9	['Food Trucks', 'Tacos']	$	
2482	Well In Spring	Houston	5	5	['Cafes']	$	
2483	Mike’s Island Time Kitchen	Houston	5	5	['Trinidadian', 'Food Trucks']	$	
2484	Kitchen + Market	Houston	5	14	['Grocery', 'Italian', 'American (Traditional)']	$$	
2485	Tacos	Houston	5	6	['Tacos']	$$	
2486	Kitchen + Market	Houston	5	14	['Grocery', 'Italian', 'American (Traditional)']	$$	
2487	Y Mex Kitchen	Houston	5	5	['Southern', 'Mexican', 'Soul Food']	$$	
2488	Mictlan Vegan & Vegetarian Cuisine	Houston	5	8	['Food Trucks', 'Vegan', 'Mexican']	$$	Spring
2489	la bendicion	Houston	5	6	['Mexican', 'Barbeque']	$$	
2490	on the Way	Houston	5	8	['Sandwiches', 'Middle Eastern', 'Food Trucks']	$$	
2491		Houston	5	7	['Food Trucks', 'Tacos', 'Sandwiches']	$$	Humble
2492	Tacos Mobil	Houston	5	8	['Food Trucks', 'Mexican']	$	Alief
2493	Pine Catering	Houston	5	5	['Caterers', 'Desserts', 'Tapas/Small Plates']	$	Fondren Southwest
2494	Bori	Houston	5	18	['Sushi Bars', 'Food Trucks', 'Japanese']	$$	
2495	Wee’s Snack Shack	Houston	5	6	['Burgers']	$	Acres Homes
2496	Cafe	Houston	5	7	['Food Trucks', 'Waffles', 'Chicken Shop']	$	
2497	Cafe & Bakery	Houston	5	7	['Bakeries', 'Desserts', 'Cafes']	$	Westchase
2498	Mama	Houston	5	7	['Cajun/Creole', 'Seafood']	$	MacGregor
2499	Kafe	Houston	5	10	['Cafes', 'Coffee & Tea', 'Bakeries']	$	
2500	Pizza	Houston	5	5	['Pizza', 'Salad', 'Coffee & Tea']	$	Magnolia Park
2501	Smokehouse	Houston	5	5	['Barbeque', 'Tacos', 'Smokehouse']	$	
2502	Crawfish	Houston	5	7	['Seafood', 'Cajun/Creole']	$	Kashmere Gardens
2503	Salvadoreño	Houston	5	10	['Salvadoran']	$	
2504	ways Draught & Kitchen	Houston	5	8	['Soup', 'American (Traditional)', 'Beer Bar']	$	
2505	El Buen Sabor	Houston	5	5	['Mexican', 'Food Trucks']	$	East Little York/Homestead
2506	Donuts Coffee & More	Houston	5	12	['Donuts', 'Burgers', 'Coffee & Tea']	$	Westchase
2507	Burger	Houston	5	29	['Burgers']	$	
2508	Pita	Houston	5	11	['Mediterranean', 'Sandwiches', 'Lebanese']	$	West University
2509	Factory - Nasa	Houston	5	10	['Donuts', 'Coffee & Tea', 'Sandwiches']	$	Clear Lake
2510	Marcela’s Kitchen	Houston	5	5	['Food Trucks', 'Mexican']	$	Houston
2511	of Life	Houston	5	19	['Desserts', 'Gluten-Free', 'Vegan']	$	
2512	and Cake Cafe	Houston	5	13	['Coffee & Tea', 'Desserts', 'Sandwiches']	$	Central Southwest
2513	Life Cafe	Houston	5	11	['Coffee & Tea', 'American (Traditional)', 'Breakfast & Brunch']	$	Fairbanks/Northwest Crossing
2514	Ay Caramba Restaurant	Houston	5	5	['Salvadoran']	$	
2515	Amigos Taqueria	Houston	5	6	['Breakfast & Brunch', 'Mexican']	$	South Belt/Ellington
2516	Food Boutique - Richmond	Houston	5	6	['Indian']	$	
2517	Cucina	Houston	5	6	['Pasta Shops', 'Italian', 'Food Stands']	$	West University
2518	Harina Y Maiz	Houston	5	5	['Tacos', 'Food Trucks']	$	Langwood
2519	City Tacos	Houston	5	7	['Mexican', 'Food Trucks']	$	Midtown
2520		Houston	5	7	['Ice Cream & Frozen Yogurt', 'American (Traditional)']	$	
2521	Aroma	Houston	5	5	['Candy Stores', 'Waffles', 'Ice Cream & Frozen Yogurt']	$	
2522	And Corn Guy	Houston	5	30	['Hot Dogs', 'Food Stands']	$	Hobby
2523	Taste of Belize	Houston	5	20	['Latin American', 'Caribbean', 'Breakfast & Brunch']	$	
2524		Houston	5	20	['Japanese']	$$$$	Montrose
2525	Chef	Houston	5	19	['Poke', 'Hawaiian']	$$	
2526	Mesquite	Houston	5	18	['Mexican']	$	Harrisburg/Manchester
2527	By Hidden	Houston	5	18	['Sushi Bars']	$	West University
2528	Cedral	Houston	5	17	['Food Trucks', 'Tacos']	$	Oak Forest/Garden Oaks
2529	El Compadre	Houston	5	33	['Food Trucks', 'Mexican']	$	South Belt/Ellington
2530	Cafe & Market	Houston	5	16	['Breakfast & Brunch', 'Cafes']	$	
2531	Deli	Houston	5	15	['Vietnamese', 'Delis']	$	Medical Center
2532	Deli	Houston	5	15	['Delis', 'Sandwiches', 'Italian']	$	
2533	Indian	Houston	5	29	['Indian', 'Food Trucks', 'Vegetarian']	$	
2534	Kabob House	Houston	5	14	['Afghan']	$	
2535	Thai Kitchen	Cincinnati	5	5	['Bubble Tea', 'Ramen', 'Thai']	$	
2536	Crab House	Cincinnati	5	9	['Seafood']	$	
2537	One Three Bagel Co	Cincinnati	5	6	['Bagels', 'Food Stands']	$	Downtown
2538	Tacos Con Marco’s Tacos	Cincinnati	5	11	['Food Trucks', 'Tacos']	$	
2539	Grace Cincy Catering	Cincinnati	5	6	['Breakfast & Brunch']	$	Over-the-Rhine
2540	El Brian	Cincinnati	5	14	['Tacos', 'Food Trucks']	$	Oakley
2541	Rancherita	Cincinnati	5	13	['Tacos', 'Street Vendors']	$	
2542	Sips & Savories	Cincinnati	5	7	['Wine Bars', 'Venues & Event Spaces', 'Mediterranean']	$	Downtown
2543	Taco Truck	Cincinnati	5	8	['Tacos', 'Food Trucks']	$	
2544	Tree	Cincinnati	5	9	['Middle Eastern', 'Desserts', 'Salad']	$	Over-the-Rhine
2545	& Bellies BBQ	Cincinnati	5	9	['Barbeque', 'Food Trucks']	$	
2546		Cincinnati	5	8	['Desserts', 'Italian', 'Gelato']	$	Over-the-Rhine
2547	Mama	Cincinnati	5	8	['Pop-Up Restaurants']	$	Over-the-Rhine
2548	of the Isle	Cincinnati	5	6	['Caterers', 'Bars', 'Caribbean']	$$	Over-the-Rhine
2549	Lübecker	Cincinnati	5	6	['German', 'Street Vendors', 'Food Stands']	$$	Over-the-Rhine
2550	Italianette Food truck	Cincinnati	5	8	['Food Trucks', 'Italian']	$$	
2551	Sweet	Cincinnati	5	37	['Creperies', 'Coffee & Tea', 'Juice Bars & Smoothies']	$	
2552		Cincinnati	5	24	['Hot Dogs', 'Dive Bars']	$	
2553	Plant Fare	Cincinnati	5	30	['Food Stands', 'Pop-Up Restaurants']	$	Over-the-Rhine
2554	Tavern	Cincinnati	5	28	['Bars', 'American (Traditional)']	$	
2555	Loaded Gyro	Cincinnati	5	13	['Fast Food', 'Greek']	$	Delhi
2556	Coffee	Cincinnati	5	46	['Coffee & Tea', 'Honduran', 'Breakfast & Brunch']	$	
2557	Meats	Cincinnati	5	62	['Meat Shops', 'Delis']	$$	Over-the-Rhine
2558	& Mia’s Small Town Cafe	Cincinnati	5	40	['Breakfast & Brunch', 'Coffee Roasteries']	$$	
2559	Dia Restaurant Y Tortilleria	Cincinnati	5	9	['Latin American']	$$	
2560	Gusto	Cincinnati	5	36	['Pizza', 'Italian']	$$	
2561	City Restaurant	Cincinnati	5	18	['Tapas Bars', 'Cocktail Bars']	$$	Downtown
2562	Uruapan	Cincinnati	5	26	['Food Stands']	$	
2563	House	Cincinnati	5	8	['Mexican']	$	
2564	Ruby’s Culinary Entertainment	Cincinnati	5	8	['Steakhouses']	$	Columbia-Tusculum
2565	Coffee Lounge	Cincinnati	5	109	['Coffee & Tea', 'Sandwiches']	$	Downtown
2566	+ Sugar Coffeehouse	Cincinnati	5	92	['Coffee & Tea', 'Breakfast & Brunch']	$	
2567	Nogal	Cincinnati	5	15	['Food Trucks', 'Mexican']	$	
2568	india Restaurant	Cincinnati	5	99	['Indian']	$$	
2569	Catering & Mercado	Cincinnati	5	14	['International Grocery', 'Caterers', 'Tacos']	$	Madisonville
2570	Baking	Cincinnati	5	21	['German', 'Gastropubs', 'Bakeries']	$	
2571	Grille	Cincinnati	5	14	['American (New)']	$	
2572	Café	Cincinnati	5	14	['Coffee & Tea', 'Cafes', 'Wine Bars']	$	Mt Auburn
2573	Shaan Indian Cuisine	Cincinnati	5	20	['Indian']	$$	
2574	Wheel Oakley	Cincinnati	5	68	['Italian', 'Sandwiches']	$$	Oakley
2575	Garden	Cincinnati	5	6	['Comfort Food', 'Bakeries']	$$	
2576	Barbecue	Cincinnati	5	24	['Barbeque', 'Sandwiches']	$$	Madisonville
2577	Pork On My Fork	Cincinnati	5	6	['Breakfast & Brunch', 'Tacos']	$$	Bond Hill
2578	Eatery	Cincinnati	5	41	['American (New)']	$$	University Heights
2579	Day Cafe	Cincinnati	5	35	['Cafes']	$$	
2580	Greek Bake Shop	Cincinnati	5	29	['Bakeries', 'Cafes', 'Sandwiches']	$$	Over-the-Rhine
2581	Bike & Bean	Cincinnati	5	164	['Cafes', 'Bikes', 'Coffee & Tea']	$	
2582	Lunch and Deli	Cincinnati	5	227	['Delis', 'Sandwiches', 'American (New)']	$$	
2583	‘n ‘em Coffee & Wine	Cincinnati	5	99	['Coffee & Tea', 'Breakfast & Brunch', 'Wine Bars']	$	Camp Washington
2584	Han Mongolian BBQ	Cincinnati	5	67	['Taiwanese', 'Mongolian', 'Barbeque']	$$	
2585	B’s Lounge	Cincinnati	5	5	['Pizza', 'Burgers']	$	
2586	Food Court	Cincinnati	5	5	['American (Traditional)']	$	Downtown
2587	- Norwood	Cincinnati	5	10	['Asian Fusion', 'Sushi Bars']	$	
2588	Sushi	Cincinnati	5	58	['Korean', 'Asian Fusion', 'Japanese']	$	Hyde Park
2589	Stars Mediterranean Restaurant	Cincinnati	5	64	['Mediterranean']	$	
2590		Cincinnati	5	323	['Gastropubs']	$$	Mt Lookout
2591	& Sago	Cincinnati	5	85	['Malaysian', 'Modern European', 'Barbeque']	$$	Mt Lookout
2592	Bakery Cafe	Cincinnati	5	80	['Patisserie/Cake Shop', 'Bakeries', 'Japanese']	$$	
2593	Los Cunados	Cincinnati	5	21	['Food Trucks', 'Mexican']	$	
2594	Nepali Cuisine	Cincinnati	5	297	['Himalayan/Nepalese', 'Asian Fusion']	$$	Northside
2595	Cafe	Cincinnati	5	4	['Burgers', 'Cafes', 'Sandwiches']	$$	Downtown
2596	Smoke Shack	Cincinnati	5	4	['Barbeque']	$$	Downtown
2597	Mexican Restaurant	Cincinnati	5	4	['Mexican']	$$	
2598	Crepes & Waffles	Cincinnati	5	4	['Breakfast & Brunch']	$$	Corryville
2599	Cambodian Cuisine	Cincinnati	5	4	['Food Trucks', 'Cambodian']	$$	Columbia-Tusculum
2600	Community Coffee	Cincinnati	4.5	75	['Cafes']	$	
2601	Produce & Deli	Cincinnati	4.5	14	['Fruits & Veggies', 'Delis', 'Sandwiches']	$	
2602	of India	Cincinnati	4.5	115	['Indian']	$	
2603	Way Cafe	Cincinnati	4.5	66	['Cafes']	$$	
2604	Deli	Cincinnati	4.5	52	['Imported Food', 'Delis']	$	
2605	Café	Cincinnati	4.5	38	['Delis', 'Sandwiches', 'Breakfast & Brunch']	$	
2606	By Cedar	Cincinnati	4.5	34	['Breakfast & Brunch', 'Cocktail Bars', 'Tapas/Small Plates']	$	
2607	Mediterranean Bistro	Cincinnati	4.5	57	['Mediterranean', 'Kebab']	$$	
2608	& Nosh	Cincinnati	4.5	10	['Delis', 'Salad', 'Bagels']	$$	Northside
2609	House	Cincinnati	4.5	23	['Cuban']	$$	Downtown
2610	Market & Grill	Cincinnati	4.5	124	['Halal', 'Lebanese']	$$	Corryville
2611	Kitchen	Cincinnati	4.5	13	['Chicken Wings', 'Sandwiches', 'Soul Food']	$$	Westwood
2612	Park Deli	Cincinnati	4.5	13	['Beer, Wine & Spirits', 'Delis', 'Butcher']	$	
2613	N Crust Bellevue	Cincinnati	4.5	54	['Pizza', 'Wine Bars']	$$	
2614	Francis Apizza	Cincinnati	4.5	60	['Pizza', 'Salad']	$$	Hyde Park
